id,chat_id,msg_idx,label,window_text
u02335,chat_00291,14,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta hora de regreso, destino, por favor. <USR> destino Vicuña Mackenna 1755, Viña del Mar <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> ida y vuelta <SYS> Falta fecha, hora, por favor. <USR> origen Alameda 3783, Antofagasta <USR> a las 09:15"
u03387,chat_00423,10,Cotización generada,"<SYS> Falta fecha, destino, por favor. <USR> destino Apoquindo 4253, Valparaíso <USR> origen Providencia 238, Puerto Montt <SYS> Falta hora, cantidad de personas, por favor. <USR> somos 12 personas <SYS> Falta fecha, hora, por favor. <USR> a las 14:15 <SYS> Falta fecha, por favor. <USR> el 14/11/2025"
u03938,chat_00492,1,Cotización generada,"<SYS> Falta hora, hora de regreso, por favor. <USR> a las 16:30 <USR> destino Los Leones 2367, Talca <SYS> Falta si hay regreso, origen, por favor. <USR> ida y vuelta <SYS> Falta hora de regreso, origen, por favor. <USR> regreso a las 08:00 <SYS> Falta origen, por favor. <USR> origen Vicuña Mackenna 1964, Viña del Mar"
u00551,chat_00068,6,Potencial cliente,<USR> necesito una cotizacion 📨
u00760,chat_00094,7,Cotizando,"<USR> necesito una cotizacion <SYS> Falta cantidad de personas, destino, por favor. <USR> ida y vuelta <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> a las 11:30 <SYS> Falta destino, fecha, por favor. <USR> regreso a las 10:30"
u04267,chat_00533,10,Cotización generada,"<SYS> Falta si hay regreso, hora de regreso, por favor. <USR> somos 10 personas <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> solo ida <USR> el 21/08/2025 <SYS> Falta origen, hora de regreso, por favor. <USR> origen Apoquindo 4712, Santiago <SYS> Falta hora de regreso, por favor. <USR> regreso a las 15:15"
u04539,chat_00567,10,Cotización generada,"<SYS> Falta fecha, origen, por favor. <USR> a las 18:45 <USR> origen Prat 3026, La Serena <SYS> Falta fecha, destino, por favor. <USR> ida y vuelta <SYS> Falta fecha, cantidad de personas, por favor. <USR> regreso a las 16:15 <USR> destino Pedro de Valdivia 4172, Concepción <SYS> Falta cantidad de personas, fecha, por favor. <USR> somos 4 personas <USR> el 12/06/2025"
u02099,chat_00262,2,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> a las 16:30 <SYS> Falta hora de regreso, destino, por favor. <USR> somos 6 personas"
u04318,chat_00539,13,Cotización generada,"<SYS> Falta si hay regreso, fecha, por favor. <USR> ida y vuelta <USR> a las 12:00 <SYS> Falta fecha, hora de regreso, por favor. <USR> origen 1 norte 3045, Puerto Montt <SYS> Falta hora de regreso, fecha, por favor. <USR> el 07/02/2025 <USR> destino Alameda 826, Rancagua <SYS> Falta hora de regreso, por favor. <USR> regreso a las 12:15"
u04821,chat_00602,4,Cotización generada,"<SYS> Falta si hay regreso, hora, por favor. <USR> somos 2 personas <USR> a las 21:15 <SYS> Falta fecha, hora de regreso, por favor. <USR> el 06/04/2025 <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> solo ida <SYS> Falta hora de regreso, por favor. <USR> regreso a las 09:00"
u04676,chat_00584,3,Cotización generada,"<SYS> Falta fecha, si hay regreso, por favor. <USR> el 30/11/2025 <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> ida y vuelta <USR> origen Providencia 1785, Puerto Montt <SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> destino San Martín 2438, Talca <SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> somos 4 personas <USR> regreso a las 22:45"
u00088,chat_00010,7,Potencial cliente,"<USR> hola, quisiera info de traslados?"
u00409,chat_00051,8,Potencial cliente,"<USR> buenos dias, necesito hablar con un asesor 🙌"
u01663,chat_00207,14,Cotizando,"<USR> hola, quisiera info de traslados? 🚐 <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> a las 16:15 <SYS> Falta fecha, destino, por favor. <USR> el 13/06/2025 <USR> origen Los Leones 4125, Talca"
u01088,chat_00135,15,Cotizando,"<SYS> Falta hora, origen, por favor. <USR> destino Nueva Imperial 3949, Concepción <SYS> Falta hora de regreso, hora, por favor. <USR> origen Los Leones 3941, Talca <USR> regreso a las 12:45 <SYS> Falta fecha, hora, por favor. <USR> solo ida <SYS> Falta cantidad de personas, hora, por favor. <USR> somos 10 personas"
u01532,chat_00191,11,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta destino, si hay regreso, por favor. <USR> a las 11:00 <USR> somos 5 personas"
u03514,chat_00439,9,Cotización generada,"<SYS> Falta hora de regreso, origen, por favor. <USR> el 01/06/2025 <USR> somos 6 personas <SYS> Falta hora de regreso, hora, por favor. <USR> a las 08:00 <SYS> Falta origen, hora de regreso, por favor. <USR> regreso a las 22:30 <SYS> Falta origen, por favor. <USR> origen Alameda 4222, Puerto Montt"
u04808,chat_00600,7,Cotización generada,"<SYS> Falta hora, hora de regreso, por favor. <USR> somos 12 personas <USR> regreso a las 11:30 <SYS> Falta hora, origen, por favor. <USR> el 14/01/2025 <SYS> Falta origen, hora, por favor. <USR> origen Providencia 1663, Concepción <SYS> Falta hora, por favor. <USR> a las 19:30"
u02756,chat_00344,3,Cotizando,"<USR> hola, quisiera info de traslados? ⏰ <SYS> Falta destino, si hay regreso, por favor. <USR> destino San Martín 1771, Temuco <SYS> Falta hora de regreso, fecha, por favor. <USR> regreso a las 20:15 <USR> origen Portugal 2612, Rancagua"
u02935,chat_00366,6,Cotizando,"<USR> necesito una cotizacion ⏰ <SYS> Falta destino, si hay regreso, por favor. <USR> solo ida <USR> somos 12 personas"
u04792,chat_00598,7,Cotización generada,"<SYS> Falta cantidad de personas, hora, por favor. <USR> a las 12:30 <SYS> Falta fecha, cantidad de personas, por favor. <USR> origen 1 norte 1785, Puerto Montt <SYS> Falta fecha, cantidad de personas, por favor. <USR> el 07/03/2025 <SYS> Falta cantidad de personas, por favor. <USR> somos 2 personas"
u00359,chat_00044,6,Potencial cliente,<USR> necesito una cotizacion 🙏
u02218,chat_00277,9,Cotizando,"<USR> hola! tienen disponibilidad para la semana? 🚌 <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> origen Prat 4373, Puerto Montt <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> destino Nueva Imperial 1694, Santiago <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> a las 14:15"
u03751,chat_00468,6,Cotización generada,"<SYS> Falta hora de regreso, fecha, por favor. <USR> somos 10 personas <SYS> Falta origen, destino, por favor. <USR> destino Prat 3714, Concepción <USR> el 15/03/2025 <SYS> Falta hora de regreso, origen, por favor. <USR> regreso a las 18:15 <SYS> Falta origen, por favor. <USR> origen Providencia 3512, Talca"
u00872,chat_00108,7,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta hora de regreso, origen, por favor. <USR> el 21/09/2025 <SYS> Falta hora de regreso, hora, por favor. <USR> a las 22:45 <USR> ida y vuelta"
u02651,chat_00331,10,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta cantidad de personas, origen, por favor. <USR> origen Alameda 852, Puerto Montt <USR> ida y vuelta"
u02961,chat_00370,0,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta destino, cantidad de personas, por favor. <USR> origen Portugal 3446, Antofagasta <USR> ida y vuelta <SYS> Falta destino, hora de regreso, por favor. <USR> a las 08:30 <SYS> Falta destino, hora de regreso, por favor. <USR> el 16/01/2025"
u01750,chat_00218,5,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> regreso a las 12:30 <SYS> Falta hora, origen, por favor. <USR> ida y vuelta"
u03747,chat_00468,2,Cotización generada,"<SYS> Falta cantidad de personas, destino, por favor. <USR> destino Vicuña Mackenna 4224, Valparaíso <USR> origen Apoquindo 3881, La Serena <SYS> Falta cantidad de personas, hora, por favor. <USR> a las 20:15 <USR> el 02/02/2025 <SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> ida y vuelta <SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> somos 6 personas <USR> regreso a las 22:45"
u04761,chat_00595,8,Cotización generada,"<SYS> Falta hora, destino, por favor. <USR> a las 09:00 <SYS> Falta fecha, destino, por favor. <USR> destino Pedro de Valdivia 2274, Concepción <SYS> Falta si hay regreso, fecha, por favor. <USR> el 26/05/2025 <SYS> Falta si hay regreso, por favor. <USR> solo ida"
u04003,chat_00500,2,Cotización generada,"<SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> destino San Martín 4102, Antofagasta <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> regreso a las 11:45 <SYS> Falta hora, cantidad de personas, por favor. <USR> somos 2 personas <SYS> Falta hora, por favor. <USR> a las 09:30"
u01205,chat_00150,4,Cotizando,"<SYS> Falta si hay regreso, hora de regreso, por favor. <USR> el 25/09/2025 <SYS> Falta origen, hora de regreso, por favor. <USR> origen Los Leones 338, La Serena <USR> regreso a las 16:30 <SYS> Falta hora, si hay regreso, por favor. <USR> somos 12 personas <SYS> Falta destino, hora, por favor. <USR> destino Apoquindo 2943, Viña del Mar"
u02064,chat_00257,15,Cotizando,"<USR> necesito una cotizacion <SYS> Falta fecha, hora de regreso, por favor. <USR> a las 07:45"
u04953,chat_00619,8,Cotización generada,"<SYS> Falta hora de regreso, destino, por favor. <USR> regreso a las 15:45 <SYS> Falta destino, hora, por favor. <USR> origen Portugal 3039, Talca <SYS> Falta destino, hora, por favor. <USR> a las 08:15 <SYS> Falta destino, si hay regreso, por favor. <USR> destino Pedro de Valdivia 4193, Antofagasta <USR> solo ida"
u04736,chat_00591,15,Cotización generada,"<SYS> Falta hora de regreso, origen, por favor. <USR> regreso a las 18:00 <SYS> Falta origen, fecha, por favor. <USR> el 13/06/2025 <SYS> Falta hora, origen, por favor. <USR> a las 11:45 <SYS> Falta origen, por favor. <USR> origen Nueva Imperial 3296, Rancagua"
u02911,chat_00363,14,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta destino, si hay regreso, por favor. <USR> regreso a las 12:45 <SYS> Falta si hay regreso, fecha, por favor. <USR> somos 10 personas"
u00680,chat_00084,7,Potencial cliente,<USR> necesito una cotizacion 🚌
u03456,chat_00431,15,Cotización generada,"<SYS> Falta cantidad de personas, hora, por favor. <USR> somos 10 personas <USR> a las 19:30 <SYS> Falta origen, destino, por favor. <USR> regreso a las 22:45 <USR> origen Vicuña Mackenna 4304, La Serena <SYS> Falta fecha, si hay regreso, por favor. <USR> el 04/02/2025 <USR> ida y vuelta <SYS> Falta destino, por favor. <USR> destino Vicuña Mackenna 4417, Viña del Mar"
u02440,chat_00304,7,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> regreso a las 19:00"
u03624,chat_00452,7,Cotización generada,"<SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> el 27/05/2025 <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> solo ida <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> somos 2 personas <SYS> Falta hora de regreso, por favor. <USR> regreso a las 21:00"
u01855,chat_00231,14,Cotizando,"<USR> consulta, hacen viajes privados? 🚐 <SYS> Falta hora de regreso, origen, por favor. <USR> regreso a las 22:30 <SYS> Falta cantidad de personas, fecha, por favor. <USR> destino Providencia 143, Antofagasta"
u04797,chat_00599,12,Cotización generada,"<SYS> Falta origen, fecha, por favor. <USR> ida y vuelta <USR> a las 22:30 <SYS> Falta cantidad de personas, destino, por favor. <USR> destino Los Leones 3137, Valparaíso <USR> origen Vicuña Mackenna 3848, Santiago <SYS> Falta fecha, cantidad de personas, por favor. <USR> el 08/05/2025 <SYS> Falta cantidad de personas, por favor. <USR> somos 2 personas"
u04710,chat_00588,5,Cotización generada,"<SYS> Falta si hay regreso, destino, por favor. <USR> regreso a las 21:15 <SYS> Falta destino, fecha, por favor. <USR> ida y vuelta <SYS> Falta fecha, destino, por favor. <USR> el 28/05/2025 <USR> destino San Martín 4964, Rancagua <SYS> Falta cantidad de personas, hora, por favor. <USR> a las 16:30 <USR> somos 3 personas"
u03150,chat_00393,13,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta hora, cantidad de personas, por favor. <USR> a las 17:15 <SYS> Falta destino, fecha, por favor. <USR> regreso a las 10:30"
u02766,chat_00345,13,Cotizando,"<SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> destino Prat 2171, Talca <SYS> Falta hora de regreso, origen, por favor. <USR> el 28/05/2025 <SYS> Falta hora, origen, por favor. <USR> origen Providencia 1507, Valparaíso <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> a las 21:00"
u04659,chat_00582,2,Cotización generada,"<SYS> Falta si hay regreso, hora, por favor. <USR> a las 08:15 <SYS> Falta origen, hora de regreso, por favor. <USR> el 20/09/2025 <SYS> Falta origen, si hay regreso, por favor. <USR> regreso a las 20:00 <USR> ida y vuelta <SYS> Falta origen, por favor. <USR> origen San Martín 3626, Rancagua"
u02039,chat_00254,6,Cotizando,"<SYS> Falta destino, hora de regreso, por favor. <USR> regreso a las 14:30 <SYS> Falta si hay regreso, hora, por favor. <USR> destino Pedro de Valdivia 810, Valparaíso <SYS> Falta cantidad de personas, hora, por favor. <USR> el 28/05/2025 <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> somos 2 personas <USR> a las 19:45"
u04278,chat_00534,5,Cotización generada,"<SYS> Falta hora, si hay regreso, por favor. <USR> ida y vuelta <USR> destino Providencia 1998, La Serena <SYS> Falta hora, origen, por favor. <USR> origen Nueva Imperial 3760, Santiago <SYS> Falta hora, hora de regreso, por favor. <USR> a las 19:00 <SYS> Falta hora de regreso, por favor. <USR> regreso a las 14:45"
u02127,chat_00265,14,Cotizando,"<USR> necesito una cotizacion <SYS> Falta cantidad de personas, origen, por favor. <USR> el 15/08/2025 <SYS> Falta hora, hora de regreso, por favor. <USR> solo ida <USR> a las 09:00"
u00543,chat_00067,14,Potencial cliente,"<USR> buenos dias, necesito hablar con un asesor"
u01362,chat_00170,1,Cotizando,"<USR> consulta, hacen viajes privados? 🙂 <SYS> Falta cantidad de personas, fecha, por favor. <USR> destino 1 norte 4863, Antofagasta <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> a las 10:30"
u03266,chat_00408,1,Cotización generada,"<SYS> Falta origen, destino, por favor. <USR> origen Los Leones 2570, La Serena <SYS> Falta hora, hora de regreso, por favor. <USR> destino Los Leones 1942, Temuco <SYS> Falta hora, hora de regreso, por favor. <USR> a las 19:00 <SYS> Falta fecha, hora de regreso, por favor. <USR> regreso a las 22:45 <USR> el 01/06/2025"
u03802,chat_00475,9,Cotización generada,"<SYS> Falta si hay regreso, hora de regreso, por favor. <USR> a las 18:00 <USR> somos 3 personas <SYS> Falta destino, hora de regreso, por favor. <USR> regreso a las 09:15 <SYS> Falta destino, si hay regreso, por favor. <USR> origen Apoquindo 3798, Concepción <USR> solo ida <SYS> Falta destino, por favor. <USR> destino 1 norte 1735, Rancagua"
u03807,chat_00475,14,Cotización generada,"<SYS> Falta si hay regreso, hora, por favor. <USR> el 20/08/2025 <USR> a las 07:45 <SYS> Falta si hay regreso, origen, por favor. <USR> somos 12 personas <USR> ida y vuelta <SYS> Falta origen, hora de regreso, por favor. <USR> origen San Martín 707, Antofagasta <SYS> Falta hora de regreso, por favor. <USR> regreso a las 09:30"
u00968,chat_00120,7,Cotizando,"<SYS> Falta hora de regreso, origen, por favor. <USR> a las 08:00 <SYS> Falta origen, si hay regreso, por favor. <USR> destino Pedro de Valdivia 4350, La Serena <SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> el 03/08/2025 <USR> regreso a las 08:00 <SYS> Falta origen, cantidad de personas, por favor. <USR> origen 1 norte 821, La Serena <USR> somos 3 personas"
u00522,chat_00065,9,Potencial cliente,"<USR> hola, quisiera info de traslados?"
u02128,chat_00265,15,Cotizando,"<USR> necesito una cotizacion <SYS> Falta cantidad de personas, origen, por favor. <USR> el 15/08/2025 <SYS> Falta hora, hora de regreso, por favor. <USR> solo ida <USR> a las 09:00 <SYS> Falta origen, cantidad de personas, por favor. <USR> somos 6 personas"
u04143,chat_00517,14,Cotización generada,"<SYS> Falta fecha, cantidad de personas, por favor. <USR> somos 8 personas <SYS> Falta origen, hora, por favor. <USR> origen Vicuña Mackenna 2259, Viña del Mar <SYS> Falta hora de regreso, hora, por favor. <USR> el 25/10/2025 <USR> regreso a las 18:45 <SYS> Falta hora, por favor. <USR> a las 22:45"
u03596,chat_00449,11,Cotización generada,"<SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> somos 2 personas <SYS> Falta hora de regreso, hora, por favor. <USR> solo ida <SYS> Falta hora, hora de regreso, por favor. <USR> regreso a las 22:45 <SYS> Falta hora, por favor. <USR> a las 22:45"
u02085,chat_00260,4,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta cantidad de personas, destino, por favor. <USR> el 26/01/2025 <SYS> Falta hora, origen, por favor. <USR> destino Alameda 153, Puerto Montt"
